fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,mosaic,mixup,copy_paste
0.35387,0.01137,0.00944,0.85785,0.00047,2.81442,0.59884,7.20456,0.44012,1.79061,0.01413,0.79636,0.43899,0.0,0.10374,0.50369,0.0,0.0,0.0,0.37321,1.0,0.0,0.0
0.35387,0.01,0.01027,0.92128,0.00048,3.00916,0.74382,8.49745,0.44559,1.75202,0.014,0.7414,0.24736,0.0,0.10527,0.54417,0.0,0.0,0.0,0.4949,1.0,0.0,0.0
0.35387,0.00849,0.00891,0.90668,0.00052,3.0,0.8079,7.18636,0.55917,1.69846,0.01694,0.78584,0.30595,0.0,0.11718,0.53735,0.0,0.0,0.0,0.64157,1.0,0.0,0.0
0.35387,0.01,0.00837,0.85454,0.00057,2.99349,0.86523,7.3408,0.41327,1.2795,0.015,0.58328,0.42997,0.0,0.08999,0.54595,0.0,0.0,0.0,0.61722,0.99616,0.0,0.0
0.35387,0.01102,0.0099,0.78814,0.00015,4.949,0.63741,5.9812,0.3124,0.93367,0.0159,0.5435,0.23286,0.0,0.09117,0.47556,0.0,0.0,0.0,0.72735,0.93584,0.0,0.0
0.35387,0.01215,0.01184,0.81196,0.00013,2.41914,0.74278,7.15352,0.38194,0.92364,0.01661,0.55037,0.24748,0.0,0.10224,0.48356,0.0,0.0,0.0,0.75906,0.87669,0.0,0.0
0.35387,0.011,0.01173,0.78655,0.00015,4.83937,0.66716,7.02063,0.33335,0.8355,0.01566,0.53895,0.22169,0.0,0.0944,0.4493,0.0,0.0,0.0,0.75906,0.75878,0.0,0.0
0.35387,0.01,0.01,0.94549,0.00046,3.46679,0.95,6.24287,0.54698,1.5,0.01589,0.8645,0.39249,0.0,0.09291,0.5,0.0,0.0,0.0,0.45328,1.0,0.0,0.0
0.35387,0.01081,0.01088,0.937,0.0005,2.97145,0.86716,7.22948,0.50183,1.48462,0.015,0.7,0.40337,0.0,0.0964,0.48936,0.0,0.0,0.0,0.51578,1.0,0.0,0.0
0.35387,0.01146,0.01135,0.79284,0.00015,4.82397,0.65115,7.31715,0.31157,0.87876,0.01626,0.54488,0.22955,0.0,0.09054,0.46795,0.0,0.0,0.0,0.78427,0.83538,0.0,0.0
0.35387,0.01031,0.00884,0.89712,0.00048,3.44396,0.8,7.10419,0.51535,1.5,0.01403,0.80374,0.36812,0.0,0.09367,0.46937,0.0,0.0,0.0,0.53352,0.84809,0.0,0.0
0.35387,0.01276,0.00627,0.84712,0.00056,3.50096,0.76468,7.4116,0.46013,1.39405,0.01377,0.64059,0.5328,0.0,0.09916,0.52747,0.0,0.0,0.0,0.47098,1.0,0.0,0.0
0.35387,0.01138,0.00834,0.85083,0.00015,4.91857,0.94082,6.8871,0.46153,1.18883,0.01461,0.6307,0.24623,0.0,0.09829,0.67202,0.0,0.0,0.0,0.55979,0.84353,0.0,0.0
0.35387,0.01141,0.00829,0.93067,0.00052,2.35394,0.79336,6.66443,0.71517,1.78536,0.01705,0.43397,0.51847,0.0,0.11134,0.56599,0.0,0.0,0.0,0.48357,0.79034,0.0,0.0
0.35387,0.01161,0.00827,0.81616,0.00016,4.91857,0.88095,6.89422,0.4689,1.16576,0.01431,0.6242,0.25874,0.0,0.09319,0.71118,0.0,0.0,0.0,0.61736,0.80211,0.0,0.0
0.35387,0.01156,0.00775,0.84094,0.00049,1.90229,0.49243,6.48465,0.40384,2.07048,0.01303,0.71698,0.43566,0.0,0.09303,0.60354,0.0,0.0,0.0,0.36272,0.9253,0.0,0.0
0.35387,0.0101,0.01,0.937,0.00052,3.05838,0.7894,7.46195,0.5114,1.51388,0.01452,0.71138,0.40052,0.0,0.1,0.45573,0.0,0.0,0.0,0.51587,1.0,0.0,0.0
