fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,mosaic,mixup,copy_paste
0.39585,0.00736,0.01001,0.84965,0.00044,3.33824,0.75231,7.36338,0.37723,1.13832,0.01509,0.8245,0.50892,0.0,0.13673,0.46219,0.0,0.0,0.0,0.41923,0.99666,0.0,0.0
0.40266,0.00503,0.00651,0.84965,0.00036,3.33824,0.78871,5.84727,0.49392,1.05462,0.01094,0.8245,0.56084,0.0,0.16452,0.49109,0.0,0.0,0.0,0.41923,0.8673,0.0,0.0
0.40826,0.00404,0.00666,0.85263,0.00033,3.93343,0.78871,6.45996,0.49392,1.04053,0.01258,0.71052,0.53453,0.0,0.16405,0.44644,0.0,0.0,0.0,0.39209,0.88641,0.0,0.0
0.42002,0.00394,0.00685,0.85263,0.00033,3.93343,0.78656,6.43974,0.48869,1.029,0.01273,0.70481,0.53872,0.0,0.16405,0.44228,0.0,0.0,0.0,0.39209,0.88468,0.0,0.0
0.41487,0.00431,0.00676,0.85455,0.00029,4.04005,0.68787,6.74527,0.45785,1.01423,0.01158,0.55343,0.5159,0.0,0.14506,0.34931,0.0,0.0,0.0,0.33017,0.99502,0.0,0.0
0.41729,0.0043,0.00675,0.85467,0.00029,4.02732,0.68746,6.74527,0.46017,1.01416,0.01157,0.55428,0.5159,0.0,0.14555,0.34798,0.0,0.0,0.0,0.33017,0.9948,0.0,0.0
0.4298,0.00419,0.00722,0.84423,0.00026,4.24633,0.66068,6.21286,0.46017,1.10576,0.01041,0.48429,0.46201,0.0,0.14452,0.35964,0.0,0.0,0.0,0.33017,0.91516,0.0,0.0
0.41738,0.00382,0.00675,0.88567,0.00025,4.14267,0.64949,8.06638,0.41997,1.01416,0.0132,0.55428,0.5159,0.0,0.14555,0.41886,0.0,0.0,0.0,0.31725,0.84962,0.0,0.0
0.41584,0.00394,0.00722,0.8126,0.00044,5.0,0.89199,6.35128,0.51831,0.89618,0.01273,0.7378,0.64596,0.0,0.18512,0.37019,0.0,0.0,0.0,0.39209,0.77089,0.0,0.0
0.4303,0.00434,0.00691,0.83555,0.00026,4.24633,0.57297,6.21286,0.46915,1.11633,0.01041,0.48429,0.4744,0.0,0.14359,0.36576,0.0,0.0,0.0,0.33017,1.0,0.0,0.0
0.43413,0.00434,0.00628,0.84168,0.00026,4.24633,0.56606,6.7443,0.46759,1.11492,0.01116,0.47295,0.45428,0.0,0.15855,0.37818,0.0,0.0,0.0,0.35364,0.94127,0.0,0.0
0.42093,0.00436,0.00632,0.84069,0.00027,4.27325,0.5663,6.64672,0.46658,1.11492,0.01103,0.47295,0.45524,0.0,0.16499,0.37977,0.0,0.0,0.0,0.35505,0.94127,0.0,0.0
0.42295,0.00424,0.00628,0.84168,0.00025,4.16754,0.56576,6.61281,0.46499,1.12268,0.01112,0.48438,0.44508,0.0,0.15875,0.36499,0.0,0.0,0.0,0.35797,0.97197,0.0,0.0
0.42684,0.00426,0.00691,0.83866,0.00026,4.26476,0.57735,6.21286,0.46914,1.11114,0.01035,0.48336,0.46969,0.0,0.14557,0.35696,0.0,0.0,0.0,0.32904,1.0,0.0,0.0
0.43274,0.00385,0.00607,0.81692,0.00026,4.30436,0.57735,6.28668,0.40785,1.17486,0.01035,0.4099,0.52971,0.0,0.13838,0.29377,0.0,0.0,0.0,0.33495,1.0,0.0,0.0
0.42067,0.00378,0.00607,0.81692,0.00026,4.33278,0.55674,6.42922,0.40785,1.17486,0.01035,0.41619,0.5122,0.0,0.13949,0.29043,0.0,0.0,0.0,0.33624,1.0,0.0,0.0
0.42748,0.00385,0.0058,0.84544,0.00021,4.78583,0.57735,5.30023,0.43953,1.09714,0.00945,0.42222,0.53063,0.0,0.14101,0.29377,0.0,0.0,0.0,0.28748,1.0,0.0,0.0
0.41696,0.00435,0.00631,0.84034,0.00026,4.3055,0.56745,6.81802,0.46759,1.10609,0.01112,0.47975,0.45507,0.0,0.16031,0.37706,0.0,0.0,0.0,0.35367,0.93614,0.0,0.0
0.43588,0.00319,0.00643,0.81127,0.00026,4.13097,0.57735,6.28668,0.41553,1.17486,0.0122,0.36613,0.52971,0.0,0.13969,0.22227,0.0,0.0,0.0,0.3454,1.0,0.0,0.0
0.42007,0.00434,0.00608,0.84168,0.00026,4.06396,0.5341,6.53673,0.46777,1.10554,0.0118,0.46197,0.45428,0.0,0.15798,0.38256,0.0,0.0,0.0,0.34231,0.91327,0.0,0.0
0.42961,0.00434,0.00614,0.80392,0.00027,4.77344,0.63195,6.98966,0.5248,1.23357,0.00968,0.55665,0.39065,0.0,0.17251,0.33628,0.0,0.0,0.0,0.35364,0.8097,0.0,0.0
0.43268,0.00316,0.00639,0.81127,0.00026,4.10609,0.57735,6.36105,0.41919,1.16209,0.01227,0.37108,0.52101,0.0,0.13777,0.22118,0.0,0.0,0.0,0.33499,1.0,0.0,0.0
0.42423,0.00384,0.00613,0.81872,0.00026,4.30436,0.57735,6.28668,0.41265,1.1495,0.0104,0.41432,0.51751,0.0,0.13708,0.29622,0.0,0.0,0.0,0.35198,1.0,0.0,0.0
0.44137,0.00316,0.00651,0.80722,0.00026,4.13889,0.57735,6.36105,0.41919,1.14102,0.01213,0.37179,0.52202,0.0,0.13495,0.22118,0.0,0.0,0.0,0.33511,0.99179,0.0,0.0
0.43699,0.00316,0.00607,0.77291,0.00026,4.42485,0.57735,5.86564,0.47735,1.06076,0.01213,0.397,0.52226,0.0,0.14469,0.2076,0.0,0.0,0.0,0.34779,1.0,0.0,0.0
0.41967,0.00417,0.00713,0.82901,0.00027,3.64594,0.52929,6.7443,0.46759,1.0976,0.01143,0.45476,0.42585,0.0,0.1546,0.41941,0.0,0.0,0.0,0.33272,1.0,0.0,0.0
0.43193,0.00271,0.00663,0.77291,0.00022,4.47512,0.52772,5.28561,0.36693,1.08404,0.01562,0.33623,0.58266,0.0,0.13787,0.23791,0.0,0.0,0.0,0.34779,1.0,0.0,0.0
0.44155,0.00316,0.00621,0.79181,0.00025,3.53213,0.57962,7.89839,0.54116,1.24735,0.01137,0.37179,0.56804,0.0,0.12872,0.20227,0.0,0.0,0.0,0.31009,0.91611,0.0,0.0
0.436,0.00317,0.00635,0.80951,0.00026,4.16345,0.57735,6.28668,0.40944,1.17486,0.01214,0.36613,0.52333,0.0,0.1403,0.2246,0.0,0.0,0.0,0.3454,1.0,0.0,0.0
0.4344,0.00329,0.00587,0.79181,0.00021,3.22794,0.58453,7.41681,0.55415,1.24735,0.01168,0.33332,0.52196,0.0,0.13557,0.18143,0.0,0.0,0.0,0.3066,0.71247,0.0,0.0
0.4318,0.00337,0.00636,0.81234,0.00025,3.53213,0.46369,6.7018,0.58551,1.27361,0.01137,0.26951,0.56804,0.0,0.13663,0.20227,0.0,0.0,0.0,0.31009,0.94711,0.0,0.0
0.44123,0.00299,0.0066,0.79181,0.00028,3.42447,0.60052,7.35934,0.53851,1.06629,0.00966,0.42947,0.56804,0.0,0.12872,0.20227,0.0,0.0,0.0,0.33594,0.92244,0.0,0.0
0.43643,0.00316,0.00636,0.78718,0.00025,3.43312,0.60048,7.87957,0.53356,1.26023,0.01057,0.35493,0.56804,0.0,0.12494,0.20815,0.0,0.0,0.0,0.3099,0.90129,0.0,0.0
0.43521,0.00317,0.00587,0.79654,0.00024,3.59867,0.57657,8.22445,0.56269,1.30571,0.01139,0.37851,0.58523,0.0,0.13986,0.20604,0.0,0.0,0.0,0.31009,0.91611,0.0,0.0
0.44019,0.00311,0.00627,0.81159,0.00026,4.13889,0.57511,6.36105,0.40534,1.12316,0.01275,0.36839,0.52202,0.0,0.13365,0.22437,0.0,0.0,0.0,0.34274,0.98093,0.0,0.0
0.42884,0.00323,0.00621,0.82996,0.00027,3.45077,0.62266,7.89839,0.57116,1.11893,0.01415,0.37125,0.62491,0.0,0.12056,0.20739,0.0,0.0,0.0,0.31009,0.77402,0.0,0.0
0.43764,0.00274,0.00506,0.79181,0.00031,3.49408,0.57962,7.89839,0.5967,1.38541,0.01134,0.35571,0.56804,0.0,0.11764,0.20227,0.0,0.0,0.0,0.30633,0.90266,0.0,0.0
0.43603,0.0033,0.00642,0.7728,0.00025,4.073,0.6337,6.09937,0.43437,1.20476,0.01199,0.43184,0.57008,0.0,0.1326,0.22526,0.0,0.0,0.0,0.40624,0.96614,0.0,0.0
0.42649,0.00385,0.00605,0.75908,0.0003,3.57909,0.5446,8.33076,0.54061,1.30322,0.01137,0.39909,0.59337,0.0,0.12872,0.2369,0.0,0.0,0.0,0.31009,0.91611,0.0,0.0
0.44239,0.0032,0.0065,0.8099,0.00025,4.00875,0.624,6.57182,0.41919,1.16788,0.01213,0.35642,0.52202,0.0,0.13495,0.22944,0.0,0.0,0.0,0.33808,0.96863,0.0,0.0
0.42929,0.00311,0.00639,0.78832,0.00025,3.8521,0.60387,6.44205,0.41919,1.15384,0.01243,0.35642,0.54886,0.0,0.13495,0.23649,0.0,0.0,0.0,0.33808,0.96863,0.0,0.0
0.42854,0.00353,0.0068,0.82158,0.00021,3.40483,0.66516,6.83501,0.54655,1.25111,0.00816,0.37179,0.58248,0.0,0.12872,0.21023,0.0,0.0,0.0,0.24676,0.89525,0.0,0.0
0.42732,0.00402,0.00744,0.84252,0.00025,3.83676,0.58047,3.87653,0.3939,1.16788,0.01257,0.36136,0.66054,0.0,0.12964,0.22944,0.0,0.0,0.0,0.21123,1.0,0.0,0.0
0.44205,0.00291,0.0067,0.81553,0.00029,3.43038,0.5462,7.4348,0.53574,1.08808,0.00966,0.42947,0.57284,0.0,0.12872,0.19326,0.0,0.0,0.0,0.31678,0.94548,0.0,0.0
0.44408,0.0032,0.00596,0.76486,0.0003,4.39054,0.624,6.57182,0.50879,0.97412,0.01036,0.35503,0.65997,0.0,0.14547,0.18977,0.0,0.0,0.0,0.27306,1.0,0.0,0.0
