fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,mosaic,mixup,copy_paste
0.45715,0.0104,0.00725,0.92601,0.00061,2.95851,0.60863,7.08046,0.39563,2.00982,0.01416,0.73128,0.43657,0.0,0.09354,0.34727,0.0,0.0,0.0,0.68448,1.0,0.0,0.0
0.45686,0.00866,0.00748,0.94929,0.0005,3.83545,0.78776,7.20942,0.36987,1.33262,0.01796,0.70453,0.40757,0.0,0.16086,0.44763,0.0,0.0,0.0,0.55286,0.86136,0.0,0.0
0.44404,0.00953,0.00729,0.92569,0.0004,2.35572,0.88642,6.42983,0.38771,1.36086,0.01358,0.73181,0.50818,0.0,0.10003,0.50226,0.0,0.0,0.0,0.77286,0.47716,0.0,0.0
0.46352,0.00724,0.0105,0.92037,0.00043,4.26461,0.71381,6.17403,0.50779,1.405,0.02166,0.82732,0.45049,0.0,0.10368,0.52737,0.0,0.0,0.0,0.5,1.0,0.0,0.0
0.4768,0.01031,0.00959,0.96705,0.00046,2.89587,0.7069,8.2687,0.50404,1.5,0.01645,0.53819,0.27994,0.0,0.11906,0.50667,0.0,0.0,0.0,0.50431,0.91305,0.0,0.0
0.47015,0.01019,0.00885,0.90786,0.00045,2.95851,0.76815,6.39332,0.54076,1.42335,0.01576,0.67654,0.42739,0.0,0.10096,0.48052,0.0,0.0,0.0,0.48159,0.86496,0.0,0.0
0.46722,0.00898,0.00892,0.89311,0.00039,2.35037,0.7069,9.66538,0.53772,1.52668,0.01765,0.53819,0.41261,0.0,0.10733,0.50883,0.0,0.0,0.0,0.50431,1.0,0.0,0.0
0.47712,0.00953,0.01211,0.93426,0.00061,2.89587,0.7069,10.09287,0.41908,0.97521,0.0176,0.52639,0.21907,0.0,0.11906,0.50667,0.0,0.0,0.0,0.51841,0.87951,0.0,0.0
0.46655,0.01031,0.0127,0.96705,0.00058,1.85885,0.48956,8.69275,0.47962,1.5,0.01733,0.53819,0.30099,0.0,0.12123,0.56324,0.0,0.0,0.0,0.50431,1.0,0.0,0.0
0.47252,0.00955,0.00942,0.87141,0.00039,2.6452,0.70567,6.09861,0.43501,1.5,0.01789,0.65748,0.50653,0.0,0.09777,0.49908,0.0,0.0,0.0,0.49235,0.91295,0.0,0.0
0.46927,0.00915,0.01659,0.93426,0.00071,1.43414,0.67767,6.56202,0.34837,0.73639,0.01989,0.68887,0.25672,0.0,0.11906,0.66657,0.0,0.0,0.0,0.48897,1.0,0.0,0.0
0.47182,0.00953,0.01208,0.93604,0.00056,3.06015,0.68779,9.97956,0.44926,0.9344,0.01887,0.53796,0.21907,0.0,0.11737,0.49436,0.0,0.0,0.0,0.55557,0.87951,0.0,0.0
0.47604,0.01081,0.01084,0.84275,0.00021,2.44748,0.75392,4.51658,0.43501,1.62255,0.01797,0.65748,0.40821,0.0,0.09777,0.57211,0.0,0.0,0.0,0.45781,0.91886,0.0,0.0
0.46652,0.0099,0.015,0.98,0.00036,2.94213,0.63639,10.09287,0.34994,0.97521,0.01837,0.48842,0.28333,0.0,0.11906,0.43069,0.0,0.0,0.0,0.35608,0.82735,0.0,0.0
0.47152,0.00944,0.01211,0.93942,0.0006,2.85357,0.7069,10.27866,0.41908,0.97807,0.01774,0.52639,0.22712,0.0,0.11784,0.50233,0.0,0.0,0.0,0.51687,0.87951,0.0,0.0
0.46319,0.00991,0.00959,0.95278,0.00046,2.93916,0.73954,8.2687,0.51453,1.56883,0.01489,0.52883,0.27994,0.0,0.11906,0.46568,0.0,0.0,0.0,0.47859,0.95383,0.0,0.0
0.47123,0.01021,0.01319,0.92241,0.0006,2.96432,0.65443,10.01055,0.43021,0.93873,0.01818,0.54556,0.21907,0.0,0.11906,0.50486,0.0,0.0,0.0,0.49389,0.87951,0.0,0.0
0.4634,0.01014,0.01024,0.84275,0.00022,2.47955,0.75392,4.155,0.45662,1.60319,0.01881,0.66584,0.41613,0.0,0.10897,0.58225,0.0,0.0,0.0,0.47546,0.84948,0.0,0.0
0.44887,0.00869,0.01174,0.94347,0.0006,2.89587,0.75251,10.45798,0.40348,0.97521,0.0176,0.48798,0.20306,0.0,0.11414,0.53525,0.0,0.0,0.0,0.48863,0.78449,0.0,0.0
0.47487,0.0108,0.0108,0.84432,0.00021,2.44748,0.75458,4.51861,0.43433,1.62408,0.0179,0.6579,0.40674,0.0,0.0975,0.5722,0.0,0.0,0.0,0.45721,0.91937,0.0,0.0
0.45799,0.01238,0.01279,0.98,0.00061,3.17347,0.80187,9.87167,0.36797,0.97521,0.01179,0.46949,0.21597,0.0,0.09888,0.53969,0.0,0.0,0.0,0.51841,0.93232,0.0,0.0
0.47588,0.00826,0.00959,0.98,0.00038,2.42969,0.95,8.2687,0.60205,1.5,0.01944,0.53819,0.27994,0.0,0.08773,0.48577,0.0,0.0,0.0,0.36818,0.77126,0.0,0.0
0.46272,0.00851,0.01208,0.96557,0.00035,2.75298,0.95,8.08825,0.65609,1.39619,0.01799,0.54552,0.29032,0.0,0.08773,0.57764,0.0,0.0,0.0,0.31523,0.65819,0.0,0.0
0.47852,0.01096,0.01223,0.88836,0.00024,2.11262,0.78939,4.51658,0.39837,1.63684,0.01694,0.52629,0.29566,0.0,0.09777,0.55772,0.0,0.0,0.0,0.45375,0.87111,0.0,0.0
0.47022,0.01096,0.01463,0.88836,0.00027,2.11262,0.92466,4.68162,0.46368,1.6872,0.01694,0.52629,0.27855,0.0,0.12195,0.48194,0.0,0.0,0.0,0.45375,1.0,0.0,0.0
0.46567,0.01368,0.01223,0.93616,0.00024,2.36247,0.79444,4.35401,0.44048,1.79186,0.01887,0.46802,0.29566,0.0,0.09777,0.59989,0.0,0.0,0.0,0.56365,0.85683,0.0,0.0
0.45403,0.01151,0.0125,0.89099,0.00025,2.20313,0.78939,4.62043,0.39837,1.66944,0.01676,0.52974,0.29015,0.0,0.09777,0.55545,0.0,0.0,0.0,0.45204,0.85593,0.0,0.0
0.47589,0.0124,0.01496,0.94522,0.00061,2.90714,0.7069,10.09287,0.44781,0.97521,0.01808,0.52639,0.24124,0.0,0.10659,0.38676,0.0,0.0,0.0,0.4018,0.92966,0.0,0.0
0.47276,0.01038,0.00959,0.96388,0.00046,2.91788,0.71174,8.17225,0.5058,1.50029,0.01646,0.54203,0.27856,0.0,0.12202,0.50441,0.0,0.0,0.0,0.4968,0.89618,0.0,0.0
0.47096,0.00996,0.01025,0.95712,0.00046,2.89481,0.72728,8.38254,0.5131,1.53418,0.01572,0.52621,0.27666,0.0,0.1218,0.47358,0.0,0.0,0.0,0.48721,0.92415,0.0,0.0
0.46963,0.01139,0.01256,0.98,0.00059,2.80846,0.7069,10.09287,0.47686,0.65149,0.02159,0.43295,0.21907,0.0,0.10281,0.32524,0.0,0.0,0.0,0.62737,0.99216,0.0,0.0
0.47525,0.01096,0.01242,0.88924,0.00024,2.10456,0.78939,4.56451,0.40574,1.63077,0.01723,0.52629,0.29566,0.0,0.09795,0.56229,0.0,0.0,0.0,0.45505,0.87111,0.0,0.0
0.46676,0.01157,0.01152,0.88249,0.00024,2.08915,0.81324,4.12006,0.3958,1.60541,0.01571,0.47185,0.33049,0.0,0.08925,0.5795,0.0,0.0,0.0,0.49409,1.0,0.0,0.0
0.46933,0.00921,0.0114,0.98,0.00041,2.36661,0.7069,8.2687,0.54721,1.5,0.01378,0.53819,0.3594,0.0,0.1327,0.50667,0.0,0.0,0.0,0.59329,0.91305,0.0,0.0
0.47139,0.01031,0.00548,0.98,0.00043,3.44055,0.7782,7.92196,0.4224,1.68872,0.0134,0.53819,0.3564,0.0,0.12393,0.58783,0.0,0.0,0.0,0.4251,0.95293,0.0,0.0
0.46323,0.00887,0.00814,0.96705,0.00046,2.41158,0.62061,8.2687,0.24136,1.30359,0.01205,0.53819,0.2808,0.0,0.09575,0.42192,0.0,0.0,0.0,0.46995,1.0,0.0,0.0
0.46872,0.01031,0.00935,0.9432,0.00044,2.89587,0.87488,7.03038,0.55101,1.76619,0.01645,0.56368,0.32293,0.0,0.10607,0.51345,0.0,0.0,0.0,0.44642,0.84586,0.0,0.0
0.47592,0.01102,0.0121,0.88169,0.00024,2.1045,0.80005,4.41844,0.41052,1.67824,0.01708,0.52527,0.29566,0.0,0.09938,0.57198,0.0,0.0,0.0,0.45534,0.88319,0.0,0.0
0.47316,0.01049,0.01223,0.90172,0.0002,1.91297,0.78939,3.89627,0.40673,1.63684,0.01694,0.55596,0.22399,0.0,0.08472,0.55772,0.0,0.0,0.0,0.36319,0.66444,0.0,0.0
0.4603,0.01226,0.01159,0.80626,0.00023,2.44748,0.83243,4.51658,0.43501,1.89357,0.01375,0.66412,0.40821,0.0,0.11667,0.58501,0.0,0.0,0.0,0.51317,0.91886,0.0,0.0
0.47298,0.01095,0.01229,0.88712,0.00024,2.11002,0.79073,4.51658,0.39785,1.64102,0.017,0.52584,0.29538,0.0,0.09793,0.5591,0.0,0.0,0.0,0.45303,0.87167,0.0,0.0
0.4642,0.00838,0.01156,0.96874,0.00054,2.89587,0.54652,10.8647,0.48252,0.93649,0.01501,0.52639,0.25671,0.0,0.09632,0.48094,0.0,0.0,0.0,0.64602,0.98829,0.0,0.0
0.47175,0.01095,0.01221,0.88742,0.00024,2.10618,0.78939,4.49321,0.39976,1.64523,0.01701,0.5247,0.29581,0.0,0.09777,0.55897,0.0,0.0,0.0,0.45645,0.87429,0.0,0.0
0.47091,0.0097,0.00619,0.81359,0.00056,3.3758,0.56941,8.14365,0.50404,1.8116,0.02038,0.60593,0.24283,0.0,0.13087,0.58466,0.0,0.0,0.0,0.63986,0.81764,0.0,0.0
0.47272,0.0111,0.00921,0.96705,0.00046,3.02079,0.67554,8.11364,0.50404,1.50752,0.01743,0.60572,0.28406,0.0,0.11906,0.49345,0.0,0.0,0.0,0.50431,0.91305,0.0,0.0
0.45719,0.01191,0.00947,0.88836,0.00023,1.51266,0.75304,3.86409,0.36321,2.05979,0.01523,0.57619,0.29566,0.0,0.09777,0.60712,0.0,0.0,0.0,0.38475,0.95593,0.0,0.0
0.46185,0.00891,0.00976,0.81606,0.00023,2.2174,0.72302,4.62404,0.2577,1.70589,0.0185,0.66684,0.22303,0.0,0.11734,0.56455,0.0,0.0,0.0,0.50957,0.65684,0.0,0.0
0.47121,0.00974,0.01183,0.92945,0.00058,2.78431,0.69996,10.84311,0.41908,1.00501,0.0176,0.52737,0.21189,0.0,0.13055,0.47439,0.0,0.0,0.0,0.51646,0.91312,0.0,0.0
0.46927,0.01431,0.01224,0.88836,0.0003,1.71921,0.52638,3.99818,0.39736,1.63684,0.01826,0.49933,0.23823,0.0,0.10256,0.62387,0.0,0.0,0.0,0.42082,0.88418,0.0,0.0
0.47201,0.01031,0.01042,0.96705,0.00046,2.96101,0.70127,7.00991,0.61083,1.21805,0.01645,0.55843,0.27994,0.0,0.11906,0.58605,0.0,0.0,0.0,0.45061,0.81824,0.0,0.0
0.45008,0.01253,0.0151,0.89275,0.00025,1.9533,0.79086,4.82663,0.44539,2.30436,0.01747,0.59659,0.29566,0.0,0.08729,0.47309,0.0,0.0,0.0,0.45375,0.74703,0.0,0.0
0.46961,0.01341,0.01213,0.9099,0.00024,2.11262,0.78939,4.13553,0.43285,1.6186,0.01525,0.39403,0.29566,0.0,0.10125,0.51504,0.0,0.0,0.0,0.49145,0.86991,0.0,0.0
0.4644,0.01106,0.01018,0.89599,0.00028,1.83726,0.86407,5.22038,0.44564,1.47653,0.0193,0.52629,0.29076,0.0,0.09777,0.55772,0.0,0.0,0.0,0.45375,0.96374,0.0,0.0
0.46482,0.00957,0.01188,0.93969,0.00061,2.91682,0.70209,10.13902,0.40927,0.988,0.0176,0.52639,0.22402,0.0,0.12297,0.50495,0.0,0.0,0.0,0.52781,0.87984,0.0,0.0
0.4748,0.00902,0.01223,0.85527,0.00024,1.40807,0.67542,3.57926,0.41891,1.64634,0.01453,0.51773,0.32976,0.0,0.09547,0.38438,0.0,0.0,0.0,0.43522,0.87111,0.0,0.0
0.46324,0.01063,0.01168,0.91929,0.00027,2.63876,0.78939,4.89349,0.42872,1.53659,0.01694,0.47593,0.31591,0.0,0.10863,0.51882,0.0,0.0,0.0,0.45618,0.93785,0.0,0.0
0.47409,0.01096,0.01195,0.87997,0.00023,2.20683,0.74227,4.74665,0.40107,1.66676,0.01689,0.48843,0.29279,0.0,0.09901,0.56442,0.0,0.0,0.0,0.48697,0.85717,0.0,0.0
0.46734,0.00726,0.01211,0.95309,0.00063,2.89587,0.95,12.84502,0.48564,1.08306,0.02108,0.50415,0.21907,0.0,0.10163,0.51293,0.0,0.0,0.0,0.56756,0.87951,0.0,0.0
0.4728,0.00974,0.00668,0.90423,0.00024,1.6155,0.68357,4.41932,0.4394,1.60798,0.01457,0.46046,0.20967,0.0,0.10695,0.53976,0.0,0.0,0.0,0.58215,0.77609,0.0,0.0
0.45314,0.01001,0.00899,0.96705,0.00043,2.89587,0.68724,7.94032,0.50404,1.60517,0.02135,0.50406,0.27994,0.0,0.09588,0.51881,0.0,0.0,0.0,0.60307,0.80904,0.0,0.0
0.46026,0.00859,0.01211,0.98,0.0005,2.82858,0.65739,10.09287,0.41908,0.97521,0.0188,0.3778,0.19251,0.0,0.11906,0.52631,0.0,0.0,0.0,0.56676,0.75438,0.0,0.0
0.47129,0.01128,0.00954,0.88836,0.00024,2.54919,0.95,4.17066,0.34286,1.08572,0.0158,0.63659,0.29555,0.0,0.09777,0.60233,0.0,0.0,0.0,0.51838,1.0,0.0,0.0
0.46508,0.00942,0.01211,0.94863,0.00044,2.42407,0.7069,10.24082,0.52506,1.37981,0.01801,0.426,0.24233,0.0,0.11906,0.50667,0.0,0.0,0.0,0.36695,0.90504,0.0,0.0
0.46394,0.01096,0.01058,0.88836,0.00024,2.19902,0.82454,4.60742,0.34122,1.58819,0.01857,0.49192,0.31217,0.0,0.09777,0.58664,0.0,0.0,0.0,0.53912,0.82616,0.0,0.0
0.46744,0.00811,0.01114,0.96705,0.00044,2.97948,0.70932,6.12594,0.58507,1.55834,0.01805,0.53819,0.26476,0.0,0.12335,0.48805,0.0,0.0,0.0,0.61116,0.91305,0.0,0.0
0.46233,0.01067,0.01253,0.88577,0.00023,2.13949,0.78939,4.36279,0.39203,1.65872,0.01694,0.5137,0.29283,0.0,0.09767,0.55929,0.0,0.0,0.0,0.46302,0.87111,0.0,0.0
0.47026,0.01158,0.01307,0.88127,0.00024,2.52961,0.85686,4.40318,0.36732,1.63738,0.01961,0.52629,0.29757,0.0,0.10993,0.5997,0.0,0.0,0.0,0.45375,0.76452,0.0,0.0
0.4559,0.01096,0.01263,0.91997,0.00024,1.94452,0.83945,4.89639,0.39837,1.7103,0.01691,0.57383,0.31605,0.0,0.0965,0.60464,0.0,0.0,0.0,0.43665,0.84888,0.0,0.0
0.46636,0.01126,0.01159,0.87744,0.00024,2.11262,0.77199,4.7256,0.38015,1.66761,0.01656,0.49796,0.29566,0.0,0.1084,0.56895,0.0,0.0,0.0,0.47454,0.87111,0.0,0.0
0.46405,0.0089,0.01081,0.91436,0.00024,1.95145,0.89987,3.63431,0.32727,1.84601,0.01853,0.54872,0.29566,0.0,0.09632,0.52508,0.0,0.0,0.0,0.53489,1.0,0.0,0.0
0.46179,0.01085,0.01235,0.87358,0.00024,2.09569,0.78939,4.51658,0.38651,1.58405,0.01694,0.53332,0.30796,0.0,0.09777,0.5497,0.0,0.0,0.0,0.44731,0.86055,0.0,0.0
0.46691,0.01004,0.00959,0.97662,0.00047,2.94742,0.71672,8.56658,0.48407,1.50693,0.01746,0.54218,0.25901,0.0,0.11607,0.47187,0.0,0.0,0.0,0.51316,0.94239,0.0,0.0
0.46352,0.00953,0.00995,0.91681,0.0007,2.81508,0.81833,9.95696,0.41908,0.9308,0.0176,0.52639,0.27457,0.0,0.11851,0.53505,0.0,0.0,0.0,0.54326,0.82298,0.0,0.0
0.47504,0.00966,0.01211,0.93172,0.00061,2.85622,0.70963,10.16726,0.41908,0.97574,0.01777,0.53439,0.21978,0.0,0.11759,0.50196,0.0,0.0,0.0,0.51506,0.8782,0.0,0.0
0.47978,0.01048,0.01408,0.89155,0.00019,1.95973,0.77598,4.56674,0.3928,1.62368,0.0173,0.54697,0.30088,0.0,0.09781,0.5739,0.0,0.0,0.0,0.43755,0.80751,0.0,0.0
0.47114,0.01094,0.01434,0.89187,0.0002,1.95973,0.77598,4.4008,0.38825,1.72489,0.01733,0.53365,0.2927,0.0,0.09781,0.55526,0.0,0.0,0.0,0.41235,0.75709,0.0,0.0
0.46552,0.00953,0.00894,0.91991,0.00052,3.30623,0.7069,13.3107,0.41908,1.12958,0.0171,0.47301,0.27509,0.0,0.11906,0.64146,0.0,0.0,0.0,0.48261,0.83822,0.0,0.0
0.46215,0.01074,0.01291,0.92089,0.00025,1.7371,0.64411,4.56674,0.35167,1.66609,0.01814,0.43142,0.28557,0.0,0.14305,0.62763,0.0,0.0,0.0,0.49479,1.0,0.0,0.0
0.46055,0.01093,0.01187,0.9111,0.00027,2.20048,0.82958,4.54562,0.44978,1.5289,0.01699,0.53032,0.29014,0.0,0.10898,0.55772,0.0,0.0,0.0,0.38087,0.90583,0.0,0.0
0.47393,0.01031,0.01045,0.95875,0.0002,2.69632,0.77598,3.31313,0.34712,1.99234,0.0173,0.52899,0.20663,0.0,0.10164,0.63977,0.0,0.0,0.0,0.5828,0.92164,0.0,0.0
0.47034,0.01188,0.01002,0.80226,0.00027,2.37322,0.77738,5.74778,0.41343,1.20912,0.01278,0.4635,0.25589,0.0,0.09777,0.39838,0.0,0.0,0.0,0.43185,0.87111,0.0,0.0
0.4645,0.01266,0.01223,0.91476,0.00031,1.51111,0.62229,4.59231,0.38224,1.34147,0.0193,0.47454,0.28644,0.0,0.09777,0.55772,0.0,0.0,0.0,0.36142,1.0,0.0,0.0
0.47195,0.00962,0.01211,0.93582,0.00061,2.89587,0.7069,10.00566,0.40931,0.96945,0.01802,0.52639,0.21907,0.0,0.11825,0.49842,0.0,0.0,0.0,0.51363,0.87951,0.0,0.0
0.46675,0.01048,0.01664,0.92189,0.00016,1.68391,0.80775,5.1976,0.3928,1.32779,0.0173,0.7276,0.36114,0.0,0.094,0.51575,0.0,0.0,0.0,0.43755,1.0,0.0,0.0
0.46798,0.01123,0.01444,0.83266,0.00022,1.71769,0.77598,4.56674,0.4504,1.84724,0.0173,0.57456,0.3566,0.0,0.10001,0.53934,0.0,0.0,0.0,0.46018,0.78839,0.0,0.0
0.47224,0.01075,0.01292,0.89155,0.00019,1.95973,0.77598,4.294,0.40099,1.51775,0.01594,0.53425,0.29198,0.0,0.0959,0.58226,0.0,0.0,0.0,0.434,0.84445,0.0,0.0
0.46718,0.01064,0.01622,0.89155,0.00019,1.79055,0.72671,4.61101,0.41336,1.52065,0.01621,0.62259,0.2973,0.0,0.09781,0.58717,0.0,0.0,0.0,0.43755,0.71542,0.0,0.0
0.47923,0.01164,0.01408,0.89155,0.00019,1.58481,0.77598,5.09389,0.42953,1.60085,0.01587,0.51836,0.29397,0.0,0.10824,0.59394,0.0,0.0,0.0,0.43755,0.80751,0.0,0.0
0.47313,0.00999,0.01329,0.90485,0.00023,2.11262,0.84348,4.33242,0.39503,1.47403,0.01524,0.52484,0.31421,0.0,0.09246,0.57672,0.0,0.0,0.0,0.44518,0.89857,0.0,0.0
0.47012,0.0123,0.01265,0.89155,0.00019,1.72156,0.71356,5.10697,0.43202,1.49703,0.0173,0.5368,0.24175,0.0,0.08747,0.5739,0.0,0.0,0.0,0.41663,0.70186,0.0,0.0
