fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,mosaic,mixup,copy_paste
0.33307,0.01178,0.00962,0.87547,0.00057,4.71614,0.68837,7.12427,0.46849,2.15383,0.01736,0.4694,0.34821,0.0,0.1,0.42823,0.0,0.0,0.0,0.46177,0.96429,0.0,0.0
0.33307,0.01047,0.01292,0.98,0.00064,3.80808,0.59874,7.91794,0.41773,2.56908,0.01412,0.71405,0.4,0.0,0.09764,0.33181,0.0,0.0,0.0,0.44667,0.71439,0.0,0.0
0.33307,0.0085,0.0124,0.86589,0.0005,3.11189,0.62062,7.34,0.48629,1.44935,0.01475,0.49862,0.38264,0.0,0.11256,0.37136,0.0,0.0,0.0,0.56435,1.0,0.0,0.0
0.33307,0.01219,0.00962,0.87547,0.00057,5.0,0.68837,7.12427,0.45182,2.0458,0.01936,0.44115,0.33004,0.0,0.1,0.42823,0.0,0.0,0.0,0.47128,0.93904,0.0,0.0
0.33307,0.00973,0.01014,0.94759,0.00051,3.08165,0.83665,7.44211,0.48271,1.49676,0.01407,0.72974,0.40385,0.0,0.1,0.48769,0.0,0.0,0.0,0.50967,0.97089,0.0,0.0
0.33307,0.00789,0.01241,0.87601,0.00043,3.11189,0.67738,6.77919,0.4984,1.44935,0.01665,0.35317,0.44082,0.0,0.0952,0.41577,0.0,0.0,0.0,0.55251,1.0,0.0,0.0
0.33307,0.0094,0.0124,0.8327,0.00053,2.35849,0.58606,8.62035,0.58354,1.37553,0.01181,0.49365,0.40047,0.0,0.12428,0.37136,0.0,0.0,0.0,0.53931,1.0,0.0,0.0
0.33307,0.00973,0.0121,0.86904,0.00033,3.08165,0.66132,5.3405,0.35317,1.73269,0.01407,0.72974,0.44025,0.0,0.1,0.54849,0.0,0.0,0.0,0.43664,0.90176,0.0,0.0
0.33307,0.00907,0.00918,0.89718,0.00043,4.53826,0.67208,6.07473,0.42886,2.0458,0.01245,0.44434,0.31503,0.0,0.08301,0.39063,0.0,0.0,0.0,0.43694,0.93904,0.0,0.0
0.33307,0.01217,0.00989,0.87257,0.00058,5.0,0.69171,7.21167,0.44615,2.05986,0.01947,0.42687,0.33004,0.0,0.1,0.42851,0.0,0.0,0.0,0.47128,0.9812,0.0,0.0
0.33307,0.0094,0.0107,0.78492,0.00046,2.40636,0.58606,7.8389,0.70272,1.26824,0.01144,0.47739,0.40122,0.0,0.12428,0.36724,0.0,0.0,0.0,0.53931,1.0,0.0,0.0
0.33307,0.00733,0.00832,0.85841,0.00054,5.0,0.77776,5.8905,0.47967,1.85489,0.0135,0.47049,0.31503,0.0,0.10408,0.39063,0.0,0.0,0.0,0.45915,0.68048,0.0,0.0
0.33307,0.01015,0.00968,0.94397,0.0005,3.02366,0.78262,7.48029,0.5,1.5,0.01491,0.70796,0.40846,0.0,0.10179,0.47842,0.0,0.0,0.0,0.50499,1.0,0.0,0.0
0.33307,0.01009,0.01138,0.86904,0.00034,3.17571,0.66132,5.54114,0.34052,1.72273,0.01407,0.72974,0.44025,0.0,0.1,0.57115,0.0,0.0,0.0,0.39976,0.93207,0.0,0.0
0.33307,0.01026,0.01124,0.97899,0.00048,3.31348,0.7598,7.5,0.59741,1.5,0.015,0.7,0.4819,0.0,0.09496,0.5,0.0,0.0,0.0,0.5,0.87085,0.0,0.0
0.33307,0.01108,0.008,0.88436,0.00054,5.0,0.69171,8.06929,0.42545,1.78134,0.02222,0.51006,0.29326,0.0,0.11175,0.37123,0.0,0.0,0.0,0.43954,1.0,0.0,0.0
0.33307,0.00707,0.00816,0.86109,0.00054,5.0,0.77917,5.8905,0.47723,1.79446,0.01305,0.485,0.31523,0.0,0.10408,0.37113,0.0,0.0,0.0,0.44646,0.69643,0.0,0.0
0.33307,0.00714,0.00968,0.94397,0.00042,2.84843,0.88116,7.58113,0.57119,1.21702,0.01326,0.669,0.38837,0.0,0.0806,0.48014,0.0,0.0,0.0,0.41869,1.0,0.0,0.0
0.33307,0.01009,0.00915,0.85654,0.00027,3.13213,0.67566,4.14031,0.28737,1.61329,0.01344,0.62047,0.46424,0.0,0.08041,0.57115,0.0,0.0,0.0,0.39976,0.81551,0.0,0.0
0.33307,0.01014,0.00654,0.91375,0.00063,5.0,0.62289,6.61357,0.42545,1.30934,0.02222,0.51006,0.25842,0.0,0.13214,0.37123,0.0,0.0,0.0,0.29246,1.0,0.0,0.0
0.33307,0.0094,0.01244,0.8327,0.00053,2.35849,0.58614,8.61838,0.58412,1.37443,0.01178,0.49275,0.40112,0.0,0.12425,0.37136,0.0,0.0,0.0,0.53789,0.99734,0.0,0.0
0.33307,0.00674,0.01277,0.88253,0.00041,3.23756,0.60068,8.17106,0.45754,1.44935,0.01844,0.34064,0.52715,0.0,0.09561,0.41402,0.0,0.0,0.0,0.51343,1.0,0.0,0.0
0.33307,0.00949,0.00871,0.88966,0.00042,4.53826,0.70225,6.20544,0.43091,2.09386,0.0124,0.44434,0.31503,0.0,0.08264,0.37453,0.0,0.0,0.0,0.38487,0.99209,0.0,0.0
0.33307,0.0095,0.0127,0.83012,0.00054,2.23653,0.58606,8.53124,0.61566,1.39552,0.01086,0.49622,0.36805,0.0,0.11277,0.38685,0.0,0.0,0.0,0.57352,0.96506,0.0,0.0
0.33307,0.00881,0.01333,0.84001,0.00053,2.3148,0.57279,8.92622,0.58354,1.52686,0.00996,0.41475,0.39502,0.0,0.13271,0.37481,0.0,0.0,0.0,0.53931,1.0,0.0,0.0
0.33307,0.00948,0.012,0.88052,0.00033,3.18429,0.67017,5.50754,0.35317,1.67481,0.01407,0.69547,0.43087,0.0,0.10652,0.53309,0.0,0.0,0.0,0.45523,0.91489,0.0,0.0
0.33307,0.00882,0.00713,0.88121,0.00047,4.9444,0.67208,6.07473,0.53064,2.29434,0.00914,0.45933,0.34007,0.0,0.0838,0.39063,0.0,0.0,0.0,0.4615,0.7152,0.0,0.0
0.33307,0.00733,0.00826,0.83879,0.00054,4.73374,0.80761,4.24608,0.55105,1.84654,0.01274,0.50763,0.37293,0.0,0.09513,0.38071,0.0,0.0,0.0,0.44586,0.68048,0.0,0.0
0.33307,0.00923,0.011,0.87676,0.00043,4.53826,0.62409,5.01444,0.45978,2.28465,0.01501,0.44434,0.3818,0.0,0.08358,0.38637,0.0,0.0,0.0,0.45673,1.0,0.0,0.0
0.33307,0.00715,0.01112,0.75161,0.00052,2.40636,0.42517,5.12458,0.53508,1.46627,0.01199,0.4056,0.33954,0.0,0.12428,0.37991,0.0,0.0,0.0,0.59238,0.89457,0.0,0.0
0.33307,0.00733,0.0081,0.86205,0.00054,5.0,0.75403,5.90048,0.4838,1.83736,0.01327,0.47327,0.31503,0.0,0.10345,0.39879,0.0,0.0,0.0,0.45933,0.68048,0.0,0.0
0.33307,0.01009,0.01138,0.86961,0.00034,3.17235,0.66443,5.56075,0.33745,1.72187,0.01407,0.73084,0.44025,0.0,0.10085,0.5726,0.0,0.0,0.0,0.40114,0.92553,0.0,0.0
0.33307,0.00733,0.00978,0.88011,0.00054,4.83374,0.80036,5.8905,0.51117,1.57302,0.01436,0.50214,0.31503,0.0,0.10408,0.39227,0.0,0.0,0.0,0.45915,0.68048,0.0,0.0
0.33307,0.0081,0.0129,0.83368,0.00037,3.43214,0.72161,5.54114,0.31535,1.87394,0.01407,0.60036,0.42718,0.0,0.07841,0.6689,0.0,0.0,0.0,0.47646,0.82833,0.0,0.0
0.33307,0.0074,0.00832,0.82326,0.00051,5.0,0.8543,5.86808,0.50541,1.87194,0.0124,0.47049,0.31874,0.0,0.11062,0.38619,0.0,0.0,0.0,0.46523,0.67141,0.0,0.0
0.33307,0.01027,0.01138,0.86904,0.00032,3.19829,0.66132,5.46517,0.34052,1.73384,0.01331,0.76411,0.44833,0.0,0.1,0.52277,0.0,0.0,0.0,0.39976,0.97496,0.0,0.0
0.33307,0.01026,0.01123,0.98,0.00047,3.25152,0.7598,7.62042,0.59741,1.49595,0.01475,0.69489,0.47586,0.0,0.09462,0.51084,0.0,0.0,0.0,0.49613,0.86085,0.0,0.0
0.33307,0.01306,0.00684,0.88222,0.00051,5.0,0.69171,8.06929,0.42545,1.67348,0.02046,0.51006,0.31364,0.0,0.09935,0.37123,0.0,0.0,0.0,0.38919,0.93075,0.0,0.0
0.33307,0.00996,0.01091,0.86887,0.00034,3.10894,0.66359,5.54114,0.33346,1.70292,0.01407,0.71771,0.44568,0.0,0.09987,0.51228,0.0,0.0,0.0,0.40304,0.82337,0.0,0.0
0.33307,0.00733,0.00806,0.85995,0.00052,5.0,0.73705,6.02993,0.50564,1.75094,0.01442,0.485,0.31523,0.0,0.10928,0.34998,0.0,0.0,0.0,0.41063,0.62467,0.0,0.0
0.33307,0.00771,0.00968,0.94397,0.00044,2.43579,0.80675,7.58113,0.63961,1.13634,0.01058,0.69213,0.38478,0.0,0.09714,0.48014,0.0,0.0,0.0,0.44428,1.0,0.0,0.0
0.33307,0.0071,0.00816,0.86109,0.00055,5.0,0.76971,5.8424,0.47007,1.83581,0.013,0.48824,0.31242,0.0,0.10263,0.36549,0.0,0.0,0.0,0.45278,0.68248,0.0,0.0
0.33307,0.00941,0.0093,0.95858,0.00054,3.00418,0.78023,6.84501,0.5,1.56485,0.01605,0.65463,0.41707,0.0,0.09382,0.56044,0.0,0.0,0.0,0.49909,1.0,0.0,0.0
0.33307,0.00674,0.01071,0.93691,0.00048,3.23539,0.95,7.92031,0.57119,1.15661,0.01326,0.80305,0.52806,0.0,0.07983,0.48613,0.0,0.0,0.0,0.41869,0.98502,0.0,0.0
0.33307,0.01165,0.00612,0.93552,0.0006,4.45428,0.62289,6.2639,0.42545,1.28771,0.02412,0.53784,0.32065,0.0,0.12489,0.37782,0.0,0.0,0.0,0.28825,1.0,0.0,0.0
0.33307,0.01,0.01,0.937,0.00052,2.51796,0.84946,7.5,0.53561,1.56914,0.015,0.7,0.40198,0.0,0.08047,0.4062,0.0,0.0,0.0,0.54266,0.99343,0.0,0.0
0.33307,0.00663,0.00976,0.94397,0.00042,2.78127,0.80753,7.43207,0.56329,1.21702,0.01357,0.67147,0.39514,0.0,0.08931,0.42359,0.0,0.0,0.0,0.41869,0.98674,0.0,0.0
0.33307,0.01236,0.01062,0.88749,0.00027,2.94807,0.75884,3.66324,0.29796,1.7934,0.01356,0.5522,0.46398,0.0,0.08854,0.58729,0.0,0.0,0.0,0.42944,0.91155,0.0,0.0
0.33307,0.01303,0.00554,0.93207,0.00053,4.74516,0.66867,6.61083,0.27715,1.16254,0.02046,0.60724,0.27495,0.0,0.13214,0.40767,0.0,0.0,0.0,0.24014,0.94472,0.0,0.0
0.33307,0.00674,0.01126,0.85522,0.00042,3.02673,0.62615,7.69142,0.40241,1.59919,0.01499,0.30323,0.50987,0.0,0.08215,0.35631,0.0,0.0,0.0,0.52995,0.8847,0.0,0.0
0.33307,0.00949,0.00871,0.81905,0.00043,2.57105,0.70225,5.5804,0.32695,2.29081,0.0124,0.53961,0.31503,0.0,0.08264,0.44736,0.0,0.0,0.0,0.38487,0.99163,0.0,0.0
0.33307,0.00752,0.0112,0.89997,0.00039,3.72265,0.57534,8.15899,0.47954,1.61981,0.01844,0.34064,0.59569,0.0,0.08661,0.45019,0.0,0.0,0.0,0.44943,0.9661,0.0,0.0
0.33307,0.00943,0.01239,0.83324,0.00052,2.35806,0.58614,8.6258,0.58412,1.37443,0.01174,0.49113,0.40278,0.0,0.12383,0.37136,0.0,0.0,0.0,0.53789,0.99674,0.0,0.0
0.33307,0.00949,0.00829,0.88966,0.00042,4.53826,0.70092,5.90704,0.43091,2.0848,0.01178,0.41901,0.37008,0.0,0.08264,0.29736,0.0,0.0,0.0,0.38487,0.90195,0.0,0.0
0.33307,0.00881,0.01314,0.833,0.00051,2.31913,0.56852,8.92622,0.56786,1.53282,0.01015,0.41988,0.40196,0.0,0.13178,0.37048,0.0,0.0,0.0,0.531,1.0,0.0,0.0
0.33307,0.01056,0.00871,0.88966,0.00032,2.75332,0.70225,6.92405,0.43091,2.09386,0.01285,0.43781,0.34888,0.0,0.07223,0.39297,0.0,0.0,0.0,0.38487,0.91961,0.0,0.0
0.33307,0.01106,0.00939,0.90582,0.00044,3.38662,0.66572,7.5,0.46882,1.30432,0.01602,0.70631,0.38905,0.0,0.10295,0.45746,0.0,0.0,0.0,0.5047,1.0,0.0,0.0
0.33307,0.01005,0.01,0.93917,0.0005,2.98691,0.79857,7.56499,0.50111,1.50212,0.015,0.69743,0.39806,0.0,0.09872,0.5031,0.0,0.0,0.0,0.5,1.0,0.0,0.0
0.33307,0.00745,0.01336,0.7912,0.00039,3.50051,0.54307,5.54755,0.31535,1.91319,0.01316,0.57728,0.42718,0.0,0.07087,0.55999,0.0,0.0,0.0,0.47646,0.88736,0.0,0.0
0.33307,0.0127,0.0134,0.90278,0.00029,3.19829,0.57735,5.7837,0.34052,1.87514,0.01331,0.9,0.43962,0.0,0.13323,0.39408,0.0,0.0,0.0,0.48082,0.95682,0.0,0.0
0.33307,0.01342,0.01,0.937,0.00048,3.0,0.70414,7.5,0.42437,1.74772,0.01496,0.9,0.4484,0.0,0.08645,0.54801,0.0,0.0,0.0,0.54722,1.0,0.0,0.0
0.33307,0.00996,0.0122,0.87527,0.00034,3.4049,0.61645,4.86342,0.33783,1.58623,0.01461,0.77357,0.49062,0.0,0.10719,0.51228,0.0,0.0,0.0,0.375,0.87151,0.0,0.0
0.33307,0.00906,0.01301,0.98,0.00047,3.87298,0.67345,6.58064,0.59741,1.74809,0.01353,0.7272,0.47586,0.0,0.1128,0.56774,0.0,0.0,0.0,0.5011,0.92003,0.0,0.0
0.33307,0.00865,0.00991,0.92121,0.0005,2.86049,0.8,9.16101,0.35264,1.49821,0.01446,0.6627,0.4,0.0,0.08263,0.41441,0.0,0.0,0.0,0.5,0.94576,0.0,0.0
0.33307,0.00536,0.00825,0.85732,0.00064,5.0,0.7564,4.88632,0.38492,1.67758,0.01571,0.48824,0.31242,0.0,0.11659,0.33547,0.0,0.0,0.0,0.45278,0.68248,0.0,0.0
0.33307,0.00938,0.00908,0.96724,0.00054,3.00018,0.77956,6.807,0.4994,1.56485,0.01621,0.65108,0.41656,0.0,0.09139,0.57022,0.0,0.0,0.0,0.50086,1.0,0.0,0.0
0.33307,0.01191,0.0093,0.95858,0.00054,3.00418,0.77721,6.84501,0.51954,1.56485,0.01294,0.78494,0.41707,0.0,0.08216,0.68574,0.0,0.0,0.0,0.54441,1.0,0.0,0.0
0.33307,0.00682,0.01004,0.91934,0.00049,3.15348,0.95,7.53319,0.51486,1.19663,0.01242,0.70686,0.52806,0.0,0.0793,0.48613,0.0,0.0,0.0,0.41869,0.93608,0.0,0.0
0.33307,0.01,0.01023,0.937,0.0005,2.91204,0.75796,7.032,0.48185,1.47362,0.01467,0.7,0.40823,0.0,0.09706,0.52669,0.0,0.0,0.0,0.51964,0.95509,0.0,0.0
0.33307,0.01166,0.00612,0.93551,0.0006,4.45222,0.62102,6.24908,0.42545,1.2922,0.02415,0.53799,0.32157,0.0,0.12467,0.37881,0.0,0.0,0.0,0.28857,0.9976,0.0,0.0
0.33307,0.01001,0.00994,0.939,0.00052,2.48673,0.85689,7.48212,0.54133,1.56835,0.01485,0.70733,0.39928,0.0,0.08132,0.4062,0.0,0.0,0.0,0.54738,0.9863,0.0,0.0
0.33307,0.01,0.00885,0.937,0.00054,3.0967,0.78549,5.73967,0.51952,1.5,0.01482,0.89601,0.43027,0.0,0.11988,0.5,0.0,0.0,0.0,0.71627,1.0,0.0,0.0
0.33307,0.01233,0.00764,0.95424,0.00065,2.1355,0.93479,8.07777,0.58583,1.95718,0.02019,0.79293,0.40198,0.0,0.08047,0.30078,0.0,0.0,0.0,0.43836,1.0,0.0,0.0
0.33307,0.01154,0.00974,0.92321,0.00056,2.49983,0.76907,7.50415,0.52619,1.59968,0.01616,0.65115,0.43738,0.0,0.08047,0.4062,0.0,0.0,0.0,0.54704,0.99343,0.0,0.0
0.33307,0.00733,0.00976,0.94947,0.00051,3.47437,0.82166,6.91601,0.56329,1.21988,0.01237,0.67147,0.39514,0.0,0.10803,0.39236,0.0,0.0,0.0,0.41869,0.92518,0.0,0.0
0.33307,0.00638,0.01126,0.8615,0.00041,3.20579,0.58824,7.69142,0.39016,1.48593,0.01206,0.27858,0.55325,0.0,0.08378,0.467,0.0,0.0,0.0,0.39524,0.87833,0.0,0.0
0.33307,0.00667,0.01171,0.85647,0.00042,3.05222,0.62615,7.59752,0.40968,1.58859,0.01496,0.30357,0.50987,0.0,0.0844,0.35631,0.0,0.0,0.0,0.52483,0.87804,0.0,0.0
0.33307,0.00914,0.00479,0.85312,0.00045,2.534,0.83143,7.61996,0.27254,1.16254,0.02196,0.55881,0.27495,0.0,0.18898,0.44325,0.0,0.0,0.0,0.2552,0.77418,0.0,0.0
0.33307,0.00674,0.01145,0.87185,0.00042,2.0816,0.62615,4.85965,0.29721,1.63543,0.01379,0.28099,0.48852,0.0,0.08707,0.36194,0.0,0.0,0.0,0.52995,1.0,0.0,0.0
0.33307,0.00805,0.01009,0.89997,0.0004,4.08105,0.5568,9.49079,0.5443,1.81406,0.01765,0.39892,0.58574,0.0,0.10095,0.24358,0.0,0.0,0.0,0.40403,0.9661,0.0,0.0
0.33307,0.01,0.01,0.92726,0.0005,2.28099,0.72101,8.23104,0.57794,1.68329,0.01627,0.7407,0.55276,0.0,0.1,0.5,0.0,0.0,0.0,0.5,0.91211,0.0,0.0
0.33307,0.01017,0.01064,0.91565,0.0005,2.85552,0.74889,6.26322,0.5,1.48255,0.01532,0.7,0.4,0.0,0.1,0.5,0.0,0.0,0.0,0.50925,1.0,0.0,0.0
0.33307,0.00799,0.0112,0.90819,0.0003,3.72265,0.57534,9.96144,0.50125,1.8614,0.01824,0.33076,0.63217,0.0,0.09538,0.5633,0.0,0.0,0.0,0.42279,0.78169,0.0,0.0
0.33307,0.0098,0.01303,0.8108,0.00047,2.29023,0.588,9.60456,0.56786,1.45156,0.01015,0.46765,0.42747,0.0,0.13581,0.35558,0.0,0.0,0.0,0.50848,1.0,0.0,0.0
0.33307,0.00995,0.00742,0.88798,0.00045,4.46688,0.70092,5.8966,0.42362,2.08115,0.01165,0.41901,0.37008,0.0,0.08957,0.29736,0.0,0.0,0.0,0.37853,0.91894,0.0,0.0
0.33307,0.01316,0.00816,0.8852,0.00042,3.0,0.8,7.5,0.55203,1.84229,0.01645,0.74615,0.34911,0.0,0.06833,0.5,0.0,0.0,0.0,0.5,0.78967,0.0,0.0
0.33307,0.01022,0.01003,0.93917,0.0005,2.98691,0.79998,7.55435,0.50345,1.50212,0.01494,0.69573,0.3986,0.0,0.09887,0.49971,0.0,0.0,0.0,0.50025,0.99123,0.0,0.0
0.33307,0.00931,0.00884,0.86728,0.00032,3.27697,0.70225,8.84795,0.4666,2.12893,0.01675,0.43781,0.37993,0.0,0.06446,0.31698,0.0,0.0,0.0,0.37607,0.8654,0.0,0.0
0.33307,0.0138,0.01199,0.90432,0.00033,3.65138,0.53008,5.11493,0.35481,1.87514,0.01503,0.9,0.43962,0.0,0.16126,0.39408,0.0,0.0,0.0,0.50219,1.0,0.0,0.0
0.33307,0.01305,0.01005,0.94761,0.00049,2.94939,0.70414,7.71426,0.43265,1.6979,0.01421,0.88445,0.4484,0.0,0.08864,0.54287,0.0,0.0,0.0,0.51629,0.99633,0.0,0.0
0.33307,0.01351,0.00998,0.93777,0.00048,2.99475,0.70649,7.5,0.42308,1.76251,0.01492,0.8993,0.44817,0.0,0.08614,0.55062,0.0,0.0,0.0,0.54831,1.0,0.0,0.0
0.33307,0.01256,0.01319,0.98,0.00052,3.13562,0.8,7.89756,0.33754,1.33413,0.01276,0.70605,0.4,0.0,0.10106,0.5,0.0,0.0,0.0,0.55452,1.0,0.0,0.0
0.33307,0.01115,0.00789,0.97708,0.00048,3.14851,0.64584,5.96139,0.42437,1.55375,0.01379,0.73528,0.44675,0.0,0.07914,0.56853,0.0,0.0,0.0,0.51766,0.83537,0.0,0.0
0.33307,0.00865,0.00911,0.9067,0.00062,3.03065,0.64107,9.16101,0.28141,1.41165,0.0181,0.6783,0.37071,0.0,0.09999,0.44725,0.0,0.0,0.0,0.44703,0.94212,0.0,0.0
0.33307,0.00866,0.0122,0.89394,0.00032,3.4049,0.61645,5.64578,0.37322,1.65842,0.01448,0.77357,0.42851,0.0,0.09893,0.57506,0.0,0.0,0.0,0.28843,0.87151,0.0,0.0
0.33307,0.00536,0.0076,0.85732,0.00057,4.32236,0.7564,4.88632,0.38492,2.0623,0.01571,0.4815,0.31242,0.0,0.11725,0.27873,0.0,0.0,0.0,0.45056,0.68248,0.0,0.0
0.33307,0.01042,0.00787,0.92341,0.00061,2.39916,0.74821,8.21217,0.53926,0.95919,0.01258,0.7,0.42458,0.0,0.07316,0.63059,0.0,0.0,0.0,0.41431,0.8231,0.0,0.0
0.33307,0.00594,0.00787,0.84216,0.00055,5.0,0.95,4.88632,0.44365,1.64866,0.01351,0.54495,0.36204,0.0,0.11472,0.33547,0.0,0.0,0.0,0.45278,0.65819,0.0,0.0
0.33307,0.00549,0.00809,0.92475,0.00058,5.0,0.81629,4.88632,0.30802,1.93129,0.01661,0.50832,0.3441,0.0,0.11628,0.33547,0.0,0.0,0.0,0.38864,0.7029,0.0,0.0
0.33307,0.00539,0.00815,0.85732,0.00063,5.0,0.75033,4.88632,0.38492,1.67758,0.01581,0.5067,0.31242,0.0,0.11559,0.33547,0.0,0.0,0.0,0.45969,0.68921,0.0,0.0
0.33307,0.00682,0.01004,0.91555,0.00054,3.21225,0.95,6.68295,0.57582,1.17211,0.0138,0.79728,0.74949,0.0,0.09029,0.57154,0.0,0.0,0.0,0.50557,1.0,0.0,0.0
0.33307,0.00958,0.00633,0.9687,0.00054,4.50818,0.62102,5.60794,0.42545,1.36942,0.02585,0.48963,0.33356,0.0,0.15981,0.45436,0.0,0.0,0.0,0.31217,0.71041,0.0,0.0
0.33307,0.01,0.01023,0.92171,0.00049,3.24225,0.80845,7.9229,0.45288,1.44058,0.01498,0.72627,0.45205,0.0,0.10443,0.51899,0.0,0.0,0.0,0.51964,1.0,0.0,0.0
0.33307,0.01099,0.01207,0.939,0.00056,2.54202,0.85689,8.82737,0.51093,1.63539,0.01718,0.71598,0.41944,0.0,0.04843,0.41978,0.0,0.0,0.0,0.48127,1.0,0.0,0.0
0.33307,0.01,0.00885,0.937,0.00052,3.0967,0.77204,5.81574,0.51952,1.44159,0.01369,0.84936,0.43027,0.0,0.12336,0.53932,0.0,0.0,0.0,0.71627,1.0,0.0,0.0
0.33307,0.01222,0.00842,0.90592,0.00056,2.96211,0.78549,6.54372,0.51839,1.57719,0.01196,0.9,0.38902,0.0,0.11988,0.44728,0.0,0.0,0.0,0.75581,1.0,0.0,0.0
0.33307,0.01277,0.00708,0.97023,0.00065,1.8312,0.93235,10.23575,0.58583,1.95718,0.02094,0.73304,0.4252,0.0,0.07896,0.31648,0.0,0.0,0.0,0.45543,1.0,0.0,0.0
0.33307,0.00955,0.00942,0.95153,0.00052,3.25026,0.77291,5.44738,0.50256,1.4709,0.01549,0.9,0.42786,0.0,0.12157,0.50759,0.0,0.0,0.0,0.73469,0.92686,0.0,0.0
0.33307,0.01175,0.00976,0.92324,0.00056,2.49983,0.80722,7.53237,0.52265,1.66093,0.01665,0.65562,0.44132,0.0,0.08189,0.4062,0.0,0.0,0.0,0.54386,0.98601,0.0,0.0
0.33307,0.00698,0.00895,0.94102,0.00059,3.47437,0.95,5.90493,0.60082,1.32824,0.01452,0.57094,0.40394,0.0,0.10745,0.49834,0.0,0.0,0.0,0.47143,0.84576,0.0,0.0
0.33307,0.00702,0.00909,0.92371,0.00051,3.47437,0.82044,6.17005,0.54513,1.20111,0.01237,0.73003,0.40022,0.0,0.10803,0.35916,0.0,0.0,0.0,0.41559,0.93397,0.0,0.0
0.33307,0.00733,0.01197,0.94817,0.00051,2.94345,0.82166,5.93861,0.55958,1.21988,0.01237,0.58686,0.35126,0.0,0.09622,0.36365,0.0,0.0,0.0,0.46683,1.0,0.0,0.0
0.33307,0.00638,0.01126,0.85479,0.00041,2.61118,0.63502,7.69142,0.35005,1.62185,0.01121,0.27858,0.55325,0.0,0.07816,0.467,0.0,0.0,0.0,0.42266,0.83064,0.0,0.0
