fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,mosaic,mixup,copy_paste
0.46163,0.01052,0.00994,0.95749,0.00039,1.7239,0.91713,7.36978,0.71027,1.64864,0.01122,0.59773,0.57855,0.0,0.08417,0.66455,0.0,0.0,0.0,0.46005,0.8735,0.0,0.0
0.46037,0.0071,0.01242,0.88034,0.00047,1.33325,0.92591,7.55101,0.44145,1.22141,0.00994,0.47154,0.48422,0.0,0.07637,0.46628,0.0,0.0,0.0,0.44179,0.69558,0.0,0.0
0.46264,0.01405,0.01262,0.96938,0.00048,2.19254,0.70634,6.71309,0.535,1.39835,0.01125,0.78145,0.51955,0.0,0.07637,0.58266,0.0,0.0,0.0,0.38583,0.76423,0.0,0.0
0.46616,0.01167,0.01079,0.91681,0.00056,1.55017,0.95,6.68241,0.51278,1.72295,0.01164,0.62446,0.53473,0.0,0.07655,0.57639,0.0,0.0,0.0,0.46333,0.71631,0.0,0.0
0.46067,0.01151,0.01107,0.91518,0.0005,1.79338,0.92895,6.71309,0.51815,1.82429,0.01158,0.72862,0.51955,0.0,0.07604,0.58266,0.0,0.0,0.0,0.49884,0.76231,0.0,0.0
0.46419,0.0115,0.00994,0.95359,0.00047,1.72143,0.81303,6.71972,0.47845,1.92559,0.01204,0.77437,0.65918,0.0,0.08175,0.58266,0.0,0.0,0.0,0.5851,0.91652,0.0,0.0
0.45628,0.01212,0.01011,0.96424,0.00047,1.66881,0.6892,5.54567,0.57171,1.77871,0.01038,0.68861,0.61244,0.0,0.07867,0.69366,0.0,0.0,0.0,0.49884,0.68354,0.0,0.0
0.4542,0.01132,0.01192,0.92442,0.00047,1.71126,0.92342,6.80402,0.50627,1.73009,0.0114,0.70803,0.51955,0.0,0.07637,0.58266,0.0,0.0,0.0,0.49884,0.7964,0.0,0.0
0.46687,0.01167,0.01152,0.91785,0.00048,1.68075,0.92342,6.96068,0.47773,1.93361,0.01139,0.70803,0.49368,0.0,0.06993,0.57346,0.0,0.0,0.0,0.54143,0.75086,0.0,0.0
0.46327,0.01167,0.01349,0.92614,0.00045,1.36345,0.79387,6.71309,0.574,1.77871,0.0121,0.73358,0.57719,0.0,0.08134,0.63131,0.0,0.0,0.0,0.35168,0.81764,0.0,0.0
0.4621,0.01067,0.01156,0.92336,0.00048,1.75373,0.95,6.28657,0.50903,1.77871,0.01116,0.75452,0.51955,0.0,0.07637,0.52123,0.0,0.0,0.0,0.46619,0.80499,0.0,0.0
0.46616,0.01113,0.01063,0.94873,0.00042,2.07336,0.91713,7.37251,0.58251,1.57157,0.01311,0.74027,0.54903,0.0,0.08489,0.56819,0.0,0.0,0.0,0.4764,0.78034,0.0,0.0
0.47624,0.01108,0.01086,0.93727,0.00048,1.67236,0.86981,6.69937,0.49834,1.8174,0.01146,0.70803,0.49661,0.0,0.07363,0.61466,0.0,0.0,0.0,0.50741,0.70332,0.0,0.0
0.46281,0.0118,0.0109,0.89308,0.00048,1.75008,0.95,6.96538,0.48412,1.95065,0.01072,0.61395,0.50081,0.0,0.0862,0.58837,0.0,0.0,0.0,0.55083,0.78541,0.0,0.0
0.46601,0.01388,0.01076,0.93727,0.0005,1.81533,0.93374,5.64224,0.49834,2.11552,0.01457,0.70803,0.55738,0.0,0.07055,0.69866,0.0,0.0,0.0,0.59913,0.70332,0.0,0.0
0.45503,0.00978,0.01125,0.91702,0.00039,1.67236,0.88856,5.6438,0.49834,1.8174,0.01146,0.73728,0.49661,0.0,0.08814,0.59501,0.0,0.0,0.0,0.50741,0.68392,0.0,0.0
0.45359,0.01176,0.01079,0.93181,0.00048,1.7051,0.94761,6.55877,0.50805,1.69035,0.01172,0.66786,0.50397,0.0,0.07662,0.57739,0.0,0.0,0.0,0.49894,0.73726,0.0,0.0
0.45409,0.01108,0.01059,0.97849,0.00048,1.58376,0.87958,5.71182,0.51291,1.72456,0.01393,0.70803,0.4593,0.0,0.07363,0.54617,0.0,0.0,0.0,0.53912,0.77135,0.0,0.0
0.46415,0.01292,0.01157,0.93954,0.00057,1.82725,0.918,6.09867,0.50903,2.32054,0.01451,0.70803,0.54298,0.0,0.07637,0.53007,0.0,0.0,0.0,0.42962,0.6017,0.0,0.0
0.46534,0.01111,0.01185,0.89709,0.00041,1.86802,0.95,6.33556,0.55789,1.63271,0.01396,0.70803,0.54512,0.0,0.08059,0.58925,0.0,0.0,0.0,0.50741,0.43384,0.0,0.0
0.45807,0.01105,0.0118,0.93215,0.00048,1.78814,0.73996,6.55087,0.56044,2.00166,0.01177,0.64292,0.50857,0.0,0.07377,0.56162,0.0,0.0,0.0,0.50741,0.68171,0.0,0.0
0.46446,0.0111,0.01087,0.93923,0.00048,1.67236,0.86842,6.63505,0.49834,1.82408,0.01133,0.70803,0.49287,0.0,0.07363,0.61019,0.0,0.0,0.0,0.50876,0.69865,0.0,0.0
0.47171,0.01135,0.01017,0.93727,0.00052,1.77721,0.84949,6.67608,0.5177,1.82614,0.01146,0.71981,0.47037,0.0,0.07633,0.58174,0.0,0.0,0.0,0.50093,0.70332,0.0,0.0
0.46658,0.01041,0.01086,0.93727,0.00048,1.32614,0.62117,8.94014,0.49834,1.77501,0.01014,0.71053,0.5398,0.0,0.0797,0.67502,0.0,0.0,0.0,0.43825,0.58904,0.0,0.0
0.46009,0.01227,0.01234,0.93727,0.00056,1.98553,0.84949,6.71866,0.54029,1.89004,0.01105,0.72597,0.47037,0.0,0.08756,0.64485,0.0,0.0,0.0,0.51973,0.77844,0.0,0.0
0.46095,0.01182,0.01192,0.92336,0.00049,1.74365,0.9078,6.92837,0.5119,1.7168,0.01277,0.70803,0.57219,0.0,0.07637,0.58266,0.0,0.0,0.0,0.52092,0.81605,0.0,0.0
0.46251,0.01034,0.01086,0.93727,0.00051,1.70336,0.89193,6.50284,0.38499,1.68921,0.01146,0.6484,0.46592,0.0,0.08218,0.49894,0.0,0.0,0.0,0.4864,0.71628,0.0,0.0
0.467,0.01103,0.01084,0.93727,0.00053,1.62313,0.86604,6.69937,0.53111,1.46733,0.01038,0.6439,0.49661,0.0,0.07538,0.61466,0.0,0.0,0.0,0.42469,0.70332,0.0,0.0
0.46167,0.01227,0.01086,0.95595,0.00045,1.67236,0.86981,7.10905,0.48263,1.73192,0.01146,0.71422,0.49661,0.0,0.09223,0.5674,0.0,0.0,0.0,0.52756,0.73591,0.0,0.0
0.4634,0.01162,0.01017,0.93727,0.00051,1.80904,0.87662,6.81233,0.51486,1.88266,0.01176,0.73121,0.48014,0.0,0.07633,0.58174,0.0,0.0,0.0,0.46706,0.70332,0.0,0.0
0.46451,0.0132,0.01045,0.96843,0.00046,1.73944,0.9379,6.15052,0.47665,2.09359,0.01068,0.7042,0.52166,0.0,0.06903,0.61508,0.0,0.0,0.0,0.37863,0.60323,0.0,0.0
0.4562,0.01108,0.01086,0.93727,0.00043,2.34237,0.93509,8.41748,0.5336,2.074,0.01181,0.52179,0.49661,0.0,0.0627,0.65409,0.0,0.0,0.0,0.25305,0.70332,0.0,0.0
0.45666,0.01137,0.01102,0.92649,0.00047,1.75005,0.92792,6.73537,0.52034,1.71291,0.01189,0.65033,0.49836,0.0,0.07957,0.58266,0.0,0.0,0.0,0.49255,0.75495,0.0,0.0
0.45773,0.01422,0.01163,0.92566,0.00047,1.7041,0.8571,8.38028,0.39387,1.72375,0.00972,0.59637,0.5905,0.0,0.07744,0.6232,0.0,0.0,0.0,0.47139,0.74843,0.0,0.0
0.46733,0.01085,0.01086,0.93507,0.00047,1.6719,0.85144,6.59167,0.48764,1.78668,0.01145,0.70436,0.49088,0.0,0.07326,0.63286,0.0,0.0,0.0,0.50741,0.70439,0.0,0.0
0.44827,0.01108,0.01022,0.93727,0.00046,1.67236,0.95,6.46276,0.44729,1.17724,0.01146,0.9,0.65697,0.0,0.08964,0.67159,0.0,0.0,0.0,0.47782,0.71109,0.0,0.0
0.4694,0.01104,0.01071,0.93727,0.00048,1.6175,0.79409,6.15209,0.53463,1.89261,0.01091,0.65481,0.50791,0.0,0.0751,0.61466,0.0,0.0,0.0,0.52749,0.70332,0.0,0.0
0.47234,0.01135,0.00995,0.92914,0.00052,1.84373,0.82366,6.67608,0.5177,1.85038,0.01139,0.69408,0.47287,0.0,0.07633,0.58174,0.0,0.0,0.0,0.48836,0.7376,0.0,0.0
0.46363,0.01108,0.01086,0.93789,0.00044,1.69411,0.88993,6.67764,0.47234,1.8174,0.01144,0.69877,0.48424,0.0,0.07363,0.5399,0.0,0.0,0.0,0.5872,0.7719,0.0,0.0
0.46434,0.01135,0.01156,0.93596,0.00072,1.55107,0.84686,7.02223,0.61403,1.80034,0.01046,0.82346,0.38628,0.0,0.07525,0.58174,0.0,0.0,0.0,0.61483,0.7376,0.0,0.0
0.46003,0.01135,0.01206,0.89051,0.00058,1.77721,0.7154,6.37595,0.51582,2.10521,0.01104,0.63597,0.47037,0.0,0.06673,0.45629,0.0,0.0,0.0,0.42633,0.70332,0.0,0.0
0.45676,0.01108,0.01159,0.94992,0.00048,1.71862,0.82301,5.65918,0.49764,1.82352,0.01265,0.54162,0.51074,0.0,0.07964,0.61466,0.0,0.0,0.0,0.50741,0.68678,0.0,0.0
0.46478,0.01124,0.01108,0.94132,0.00046,1.67236,0.87367,6.75681,0.49834,1.86327,0.01164,0.71904,0.4888,0.0,0.07448,0.6115,0.0,0.0,0.0,0.50802,0.70346,0.0,0.0
0.45935,0.0111,0.01072,0.93988,0.00048,1.63336,0.82792,6.76077,0.4801,1.77438,0.0109,0.73502,0.51191,0.0,0.0791,0.61466,0.0,0.0,0.0,0.51386,0.73331,0.0,0.0
0.46856,0.01126,0.00961,0.95601,0.00056,1.95182,0.83743,6.445,0.53708,1.8174,0.01146,0.65375,0.49661,0.0,0.07031,0.61379,0.0,0.0,0.0,0.47051,0.75359,0.0,0.0
0.46261,0.0101,0.01004,0.93135,0.00047,1.53744,0.82832,7.16979,0.55017,1.8174,0.01146,0.70803,0.52117,0.0,0.09095,0.61245,0.0,0.0,0.0,0.50741,0.70332,0.0,0.0
0.4598,0.01105,0.01307,0.95127,0.00044,1.88429,0.8819,7.17315,0.5207,1.8174,0.01047,0.6729,0.49661,0.0,0.07203,0.58839,0.0,0.0,0.0,0.53557,0.61863,0.0,0.0
0.46763,0.01062,0.0128,0.94811,0.00059,1.9703,0.95,8.20786,0.53031,1.45457,0.01366,0.69086,0.49661,0.0,0.08721,0.58124,0.0,0.0,0.0,0.55915,0.77807,0.0,0.0
0.45257,0.00993,0.01166,0.87869,0.00044,1.43882,0.95,6.95039,0.42964,1.95126,0.01097,0.70803,0.62646,0.0,0.07032,0.53458,0.0,0.0,0.0,0.46459,0.73825,0.0,0.0
0.4737,0.01108,0.0117,0.96072,0.00047,1.64672,0.87265,6.40437,0.49834,1.72057,0.01108,0.72198,0.51957,0.0,0.07363,0.68509,0.0,0.0,0.0,0.50593,0.74586,0.0,0.0
0.46161,0.01251,0.01236,0.98,0.00056,1.79138,0.58351,7.99387,0.49834,1.8174,0.01232,0.77889,0.49661,0.0,0.07029,0.61466,0.0,0.0,0.0,0.53359,0.6539,0.0,0.0
0.46158,0.01107,0.01166,0.96087,0.00047,1.64975,0.8719,6.41578,0.49834,1.72636,0.01108,0.72095,0.52003,0.0,0.07387,0.68188,0.0,0.0,0.0,0.50551,0.74586,0.0,0.0
0.46148,0.01129,0.01105,0.9365,0.00048,1.67236,0.88465,6.71037,0.49834,1.83251,0.01132,0.71069,0.49973,0.0,0.07331,0.60839,0.0,0.0,0.0,0.50691,0.69662,0.0,0.0
0.46583,0.01245,0.01652,0.90811,0.00035,1.37956,0.86838,6.57907,0.48416,1.62797,0.01463,0.60305,0.44945,0.0,0.04769,0.58564,0.0,0.0,0.0,0.35993,0.76423,0.0,0.0
0.4618,0.01272,0.01062,0.98,0.00036,1.73949,0.81281,5.03224,0.56259,1.83598,0.01141,0.50324,0.49661,0.0,0.06902,0.67759,0.0,0.0,0.0,0.50741,0.70332,0.0,0.0
0.46447,0.00862,0.0096,0.93727,0.00056,1.67236,0.95,6.69937,0.39604,2.27178,0.01352,0.62498,0.53648,0.0,0.07363,0.57552,0.0,0.0,0.0,0.44682,0.6031,0.0,0.0
0.46677,0.01061,0.01233,0.98,0.00047,1.49536,0.87265,6.10365,0.63682,1.68973,0.01079,0.72198,0.41723,0.0,0.07174,0.57081,0.0,0.0,0.0,0.56821,0.90121,0.0,0.0
0.45073,0.01103,0.011,0.93608,0.00048,1.67236,0.8717,6.76789,0.49923,1.8147,0.01144,0.703,0.49616,0.0,0.07383,0.61466,0.0,0.0,0.0,0.50568,0.70412,0.0,0.0
0.45869,0.01059,0.00964,0.95448,0.0005,1.29407,0.87265,6.24429,0.45272,1.14924,0.01187,0.66123,0.51957,0.0,0.07512,0.78368,0.0,0.0,0.0,0.47562,0.64911,0.0,0.0
0.46528,0.01083,0.01017,0.92336,0.00048,1.72879,0.79607,6.71309,0.52995,1.77871,0.01236,0.69439,0.52341,0.0,0.07761,0.58266,0.0,0.0,0.0,0.48247,0.76423,0.0,0.0
0.45575,0.01176,0.01134,0.92973,0.00048,1.62624,0.76309,6.40437,0.50725,1.49693,0.01035,0.75824,0.47698,0.0,0.07884,0.69844,0.0,0.0,0.0,0.54464,0.72864,0.0,0.0
0.46872,0.00881,0.01181,0.86789,0.00051,1.74846,0.72099,6.42842,0.57134,1.30187,0.01414,0.56854,0.42354,0.0,0.08263,0.78821,0.0,0.0,0.0,0.58834,0.57279,0.0,0.0
0.47116,0.01114,0.01163,0.97889,0.00048,1.66361,0.90385,6.67856,0.49834,1.71697,0.01108,0.74038,0.47532,0.0,0.07363,0.68509,0.0,0.0,0.0,0.50593,0.74586,0.0,0.0
0.46635,0.01166,0.01245,0.95018,0.00044,1.63218,0.87265,6.89769,0.52918,1.72859,0.01211,0.69046,0.51957,0.0,0.06822,0.70296,0.0,0.0,0.0,0.51331,0.74586,0.0,0.0
0.45066,0.01111,0.01191,0.96564,0.00044,1.68558,0.86003,6.40437,0.49834,1.77367,0.01094,0.72198,0.52145,0.0,0.07363,0.69924,0.0,0.0,0.0,0.5004,0.74586,0.0,0.0
0.46206,0.01151,0.01159,0.92096,0.00047,1.68316,0.88732,6.80367,0.49722,1.89161,0.01112,0.70803,0.4787,0.0,0.07336,0.64501,0.0,0.0,0.0,0.49908,0.68055,0.0,0.0
0.45823,0.01086,0.01132,0.94001,0.00049,1.68862,0.89396,6.51992,0.49765,1.82579,0.01126,0.68483,0.47944,0.0,0.07134,0.62473,0.0,0.0,0.0,0.50741,0.68896,0.0,0.0
0.45801,0.01174,0.0104,0.94139,0.00049,1.80328,0.91764,7.17051,0.49835,1.8174,0.01146,0.72508,0.49661,0.0,0.07363,0.66172,0.0,0.0,0.0,0.52379,0.6508,0.0,0.0
0.46121,0.01092,0.00979,0.95012,0.00053,1.57884,0.86981,7.32,0.51205,1.99305,0.01125,0.76332,0.48079,0.0,0.06554,0.62503,0.0,0.0,0.0,0.50682,0.70368,0.0,0.0
