fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,mosaic,mixup,copy_paste
0.45682,0.00952,0.01043,0.92706,0.0005,3.49695,0.83505,5.80083,0.6712,1.18559,0.01444,0.70871,0.42078,0.0,0.11121,0.53639,0.0,0.0,0.0,0.52089,0.97011,0.0,0.0
0.45016,0.00919,0.00982,0.94365,0.00047,4.58493,0.78261,6.32589,0.69094,1.29699,0.01304,0.69871,0.38233,0.0,0.1128,0.61631,0.0,0.0,0.0,0.4603,1.0,0.0,0.0
0.45224,0.0094,0.00816,0.93711,0.00052,3.26596,0.85424,5.98009,0.83979,1.48513,0.01551,0.48792,0.48953,0.0,0.13317,0.56296,0.0,0.0,0.0,0.59502,0.81648,0.0,0.0
0.45828,0.00949,0.0098,0.91517,0.00045,3.61037,0.85424,4.79904,0.69242,1.26374,0.01596,0.76581,0.47948,0.0,0.1128,0.56296,0.0,0.0,0.0,0.50115,0.93656,0.0,0.0
0.45783,0.00975,0.01,0.95364,0.00053,3.49695,0.59644,6.21129,0.69242,1.18588,0.01242,0.63026,0.46199,0.0,0.11295,0.68751,0.0,0.0,0.0,0.39655,1.0,0.0,0.0
0.46116,0.01266,0.01,0.94338,0.00035,3.43817,0.95,5.36085,0.69242,1.30019,0.01352,0.7,0.51704,0.0,0.12031,0.69763,0.0,0.0,0.0,0.5727,1.0,0.0,0.0
0.45033,0.00952,0.00882,0.90659,0.00056,4.42508,0.68678,6.8328,0.79872,1.40799,0.02152,0.64018,0.56166,0.0,0.11251,0.52874,0.0,0.0,0.0,0.2668,0.5102,0.0,0.0
0.4498,0.00667,0.00831,0.97514,0.0005,2.67779,0.85424,6.27364,0.69242,1.26829,0.01504,0.67035,0.40983,0.0,0.09346,0.63226,0.0,0.0,0.0,0.40086,1.0,0.0,0.0
0.46166,0.00941,0.01158,0.937,0.0005,4.01951,0.72965,4.66354,0.69242,1.30019,0.01354,0.7,0.43233,0.0,0.10511,0.62583,0.0,0.0,0.0,0.53242,0.90121,0.0,0.0
0.45267,0.00949,0.00919,0.93144,0.00041,3.49468,0.95,6.09958,0.69554,0.86575,0.01669,0.75782,0.47323,0.0,0.09431,0.4931,0.0,0.0,0.0,0.64306,1.0,0.0,0.0
0.461,0.0103,0.01069,0.937,0.00026,3.07623,0.90728,6.67808,0.75545,1.30019,0.01177,0.7,0.29292,0.0,0.11295,0.57073,0.0,0.0,0.0,0.62156,1.0,0.0,0.0
0.44937,0.00952,0.00671,0.91438,0.00045,3.10019,0.80183,5.80083,0.69242,1.49208,0.01497,0.72885,0.43233,0.0,0.1181,0.4717,0.0,0.0,0.0,0.5,1.0,0.0,0.0
0.46055,0.00873,0.01,0.98,0.00052,3.71557,0.7154,6.06636,0.69242,1.41273,0.0158,0.74953,0.45429,0.0,0.11162,0.62231,0.0,0.0,0.0,0.5332,1.0,0.0,0.0
0.44996,0.01087,0.01163,0.97209,0.00068,2.25899,0.95,4.31645,0.57644,1.53975,0.01235,0.51286,0.47722,0.0,0.12454,0.55123,0.0,0.0,0.0,0.5,0.93627,0.0,0.0
0.4497,0.00947,0.01011,0.93711,0.00049,3.49468,0.85424,8.3602,0.71955,1.41328,0.01575,0.9,0.39037,0.0,0.1153,0.56296,0.0,0.0,0.0,0.55687,1.0,0.0,0.0
0.46308,0.00938,0.01005,0.93711,0.00053,3.24768,0.81287,5.80339,0.67751,1.26881,0.01439,0.69569,0.4278,0.0,0.1128,0.57461,0.0,0.0,0.0,0.50115,1.0,0.0,0.0
0.45432,0.00692,0.00961,0.94445,0.00052,3.84079,0.95,6.14337,0.69242,1.29699,0.01504,0.70183,0.47098,0.0,0.12141,0.6489,0.0,0.0,0.0,0.48352,0.95488,0.0,0.0
0.45446,0.00947,0.00838,0.90768,0.00054,3.88765,0.95,6.85125,0.77303,1.31205,0.0142,0.64961,0.49547,0.0,0.11408,0.56942,0.0,0.0,0.0,0.4583,0.58251,0.0,0.0
0.45796,0.00695,0.01171,0.87729,0.00065,3.10578,0.84356,7.3776,0.76886,1.24215,0.01452,0.82204,0.30266,0.0,0.11493,0.57017,0.0,0.0,0.0,0.43598,0.62906,0.0,0.0
0.46466,0.00949,0.01033,0.94258,0.00053,3.49097,0.78859,5.80339,0.7149,1.29484,0.01501,0.69024,0.42971,0.0,0.11067,0.57035,0.0,0.0,0.0,0.52213,1.0,0.0,0.0
0.45141,0.00952,0.01,0.90876,0.00054,3.0497,0.85424,5.76772,0.69242,1.63106,0.01504,0.77916,0.36181,0.0,0.12404,0.60644,0.0,0.0,0.0,0.49813,1.0,0.0,0.0
