fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,mosaic,mixup,copy_paste
0.25618,0.01626,0.00873,0.88177,0.00047,4.05502,0.56715,12.2665,0.4384,0.92694,0.01001,0.67265,0.63103,0.0,0.06447,0.31525,0.0,0.0,0.0,0.50278,0.80281,0.0,0.0
2e-05,0.01564,0.01013,0.93812,0.0005,4.20486,0.44769,11.55258,0.58114,1.06196,0.00997,0.60589,0.45938,0.0,0.07819,0.39068,0.0,0.0,0.0,0.60157,0.96769,0.0,0.0
0.17364,0.016,0.00972,0.96159,0.0005,2.97744,0.43164,12.18986,0.54199,0.90155,0.00982,0.6557,0.51267,0.0,0.05869,0.40724,0.0,0.0,0.0,0.49607,1.0,0.0,0.0
0.16252,0.01173,0.01206,0.93281,0.00057,4.2809,0.47882,17.83219,0.52684,1.45957,0.00872,0.44377,0.38419,0.0,0.07718,0.35287,0.0,0.0,0.0,0.67363,1.0,0.0,0.0
0.09644,0.01549,0.0104,0.93308,0.00048,3.60403,0.49237,12.65147,0.53656,1.40483,0.00982,0.70654,0.5026,0.0,0.07888,0.36406,0.0,0.0,0.0,0.59394,0.95921,0.0,0.0
0.12515,0.01466,0.01031,0.93308,0.00048,4.55557,0.44388,12.5385,0.54914,1.13794,0.00987,0.75753,0.46737,0.0,0.07819,0.40724,0.0,0.0,0.0,0.61575,0.95921,0.0,0.0
0.15976,0.01913,0.00911,0.91088,0.00039,4.80377,0.42521,12.58355,0.36897,1.21452,0.01079,0.44028,0.63135,0.0,0.06447,0.38086,0.0,0.0,0.0,0.50278,0.79683,0.0,0.0
0.0,0.0178,0.00933,0.88249,0.00055,5.0,0.40688,15.62406,0.43231,1.21452,0.01031,0.53243,0.5547,0.0,0.06447,0.4604,0.0,0.0,0.0,0.55567,0.89514,0.0,0.0
0.09579,0.01582,0.00958,0.79112,0.00064,5.0,0.34924,13.0091,0.5856,1.01924,0.00871,0.67402,0.51095,0.0,0.07346,0.40724,0.0,0.0,0.0,0.60157,1.0,0.0,0.0
0.0,0.01543,0.01002,0.97008,0.00052,4.03112,0.42101,11.31028,0.54672,1.27679,0.00931,0.6557,0.51975,0.0,0.07399,0.38349,0.0,0.0,0.0,0.55866,0.98249,0.0,0.0
0.08921,0.01499,0.0096,0.90565,0.00032,3.0397,0.42997,11.60371,0.57569,1.13794,0.00982,0.67185,0.50804,0.0,0.06966,0.40724,0.0,0.0,0.0,0.56568,0.9563,0.0,0.0
0.10453,0.01522,0.00972,0.90034,0.00057,3.97754,0.44388,10.84565,0.54956,1.15727,0.00844,0.58024,0.44155,0.0,0.06221,0.40724,0.0,0.0,0.0,0.58862,0.95921,0.0,0.0
0.10683,0.01499,0.00964,0.93854,0.0005,4.01173,0.44572,12.07357,0.58114,1.14442,0.0098,0.65867,0.49121,0.0,0.07824,0.40724,0.0,0.0,0.0,0.61293,0.951,0.0,0.0
0.19134,0.01553,0.00926,0.88599,0.00049,4.98555,0.42456,12.27709,0.51577,1.16206,0.00982,0.70085,0.45655,0.0,0.08366,0.33476,0.0,0.0,0.0,0.51696,0.68599,0.0,0.0
0.18779,0.01862,0.00899,0.91088,0.00048,4.80968,0.49478,12.82285,0.37145,1.32403,0.01079,0.67951,0.59582,0.0,0.06072,0.42646,0.0,0.0,0.0,0.54101,0.5643,0.0,0.0
0.42366,0.01527,0.00873,0.87641,0.00047,3.91986,0.5074,12.2665,0.4222,0.92618,0.01001,0.73601,0.56538,0.0,0.06161,0.32256,0.0,0.0,0.0,0.38541,0.6874,0.0,0.0
0.13478,0.0111,0.00957,0.92697,0.0005,3.77767,0.5152,12.2665,0.47065,0.89075,0.01127,0.71255,0.56768,0.0,0.072,0.40355,0.0,0.0,0.0,0.38572,0.6573,0.0,0.0
